"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C02_001E","S2801_C02_001M","S2801_C01_002E","S2801_C01_002M","S2801_C02_002E","S2801_C02_002M","S2801_C01_003E","S2801_C01_003M","S2801_C02_003E","S2801_C02_003M","S2801_C01_004E","S2801_C01_004M","S2801_C02_004E","S2801_C02_004M","S2801_C01_005E","S2801_C01_005M","S2801_C02_005E","S2801_C02_005M","S2801_C01_006E","S2801_C01_006M","S2801_C02_006E","S2801_C02_006M","S2801_C01_007E","S2801_C01_007M","S2801_C02_007E","S2801_C02_007M","S2801_C01_008E","S2801_C01_008M","S2801_C02_008E","S2801_C02_008M","S2801_C01_009E","S2801_C01_009M","S2801_C02_009E","S2801_C02_009M","S2801_C01_010E","S2801_C01_010M","S2801_C02_010E","S2801_C02_010M","S2801_C01_011E","S2801_C01_011M","S2801_C02_011E","S2801_C02_011M","S2801_C01_012E","S2801_C01_012M","S2801_C02_012E","S2801_C02_012M","S2801_C01_013E","S2801_C01_013M","S2801_C02_013E","S2801_C02_013M","S2801_C01_014E","S2801_C01_014M","S2801_C02_014E","S2801_C02_014M","S2801_C01_015E","S2801_C01_015M","S2801_C02_015E","S2801_C02_015M","S2801_C01_016E","S2801_C01_016M","S2801_C02_016E","S2801_C02_016M","S2801_C01_017E","S2801_C01_017M","S2801_C02_017E","S2801_C02_017M","S2801_C01_018E","S2801_C01_018M","S2801_C02_018E","S2801_C02_018M","S2801_C01_019E","S2801_C01_019M","S2801_C02_019E","S2801_C02_019M","S2801_C01_020E","S2801_C01_020M","S2801_C02_020E","S2801_C02_020M","S2801_C01_021E","S2801_C01_021M","S2801_C02_021E","S2801_C02_021M","S2801_C01_022E","S2801_C01_022M","S2801_C02_022E","S2801_C02_022M","S2801_C01_023E","S2801_C01_023M","S2801_C02_023E","S2801_C02_023M","S2801_C01_024E","S2801_C01_024M","S2801_C02_024E","S2801_C02_024M","S2801_C01_025E","S2801_C01_025M","S2801_C02_025E","S2801_C02_025M","S2801_C01_026E","S2801_C01_026M","S2801_C02_026E","S2801_C02_026M","S2801_C01_027E","S2801_C01_027M","S2801_C02_027E","S2801_C02_027M","S2801_C01_028E","S2801_C01_028M","S2801_C02_028E","S2801_C02_028M","S2801_C01_029E","S2801_C01_029M","S2801_C02_029E","S2801_C02_029M","S2801_C01_030E","S2801_C01_030M","S2801_C02_030E","S2801_C02_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_031E","S2801_C02_031M"
"0500000US29043","Christian County, Missouri","31421","1196","(X)","(X)","28877","1112","91.9","2.5","23948","1494","76.2","4.5","777","373","2.5","1.2","27446","1202","87.3","2.7","3252","924","10.3","2.9","20651","1298","65.7","3.9","364","246","1.2","0.8","522","350","1.7","1.1","0","190","0.0","0.5","2544","810","8.1","2.5","26291","1432","83.7","3.7","129","203","0.4","0.6","26162","1473","83.3","3.9","23874","1434","76.0","3.9","5143","1077","16.4","3.4","18500","1475","58.9","4.2","3201","621","10.2","2.0","5130","1210","16.3","3.7","4088","1124","(X)","(X)","0","190","0.0","3.6","2358","841","57.7","14.0","1730","759","42.3","14.0","16282","1620","(X)","(X)","129","203","0.8","1.2","13688","1385","84.1","5.5","2465","957","15.1","5.3","11051","1399","(X)","(X)","0","190","0.0","1.3","10116","1381","91.5","6.0","935","674","8.5","6.0"
"0500000US30049","Lewis and Clark County, Montana","27842","1037","(X)","(X)","24917","1163","89.5","2.6","22393","1410","80.4","3.7","1359","494","4.9","1.8","22503","1277","80.8","3.5","1678","640","6.0","2.3","16831","1345","60.5","4.3","276","266","1.0","1.0","504","342","1.8","1.2","0","172","0.0","0.4","2925","727","10.5","2.6","23327","1220","83.8","3.2","0","172","0.0","0.4","23327","1220","83.8","3.2","20282","1345","72.8","4.2","2332","656","8.4","2.4","19041","1300","68.4","4.0","2293","629","8.2","2.2","4515","918","16.2","3.2","3623","952","(X)","(X)","0","172","0.0","3.3","1944","705","53.7","13.8","1679","665","46.3","13.8","12322","1371","(X)","(X)","0","172","0.0","1.0","10190","1289","82.7","4.7","2132","632","17.3","4.7","11897","1161","(X)","(X)","0","172","0.0","1.0","11193","1152","94.1","3.3","704","405","5.9","3.3"
"0500000US35025","Lea County, New Mexico","23215","968","(X)","(X)","21057","1059","90.7","3.3","14277","1383","61.5","5.1","337","317","1.5","1.4","20144","1206","86.8","3.9","4554","1064","19.6","4.7","11140","1496","48.0","5.9","249","351","1.1","1.5","212","204","0.9","0.9","78","131","0.3","0.6","2158","777","9.3","3.3","18683","1209","80.5","4.0","0","201","0.0","0.7","18683","1209","80.5","4.0","17857","1246","76.9","4.0","5424","1302","23.4","5.5","12340","1612","53.2","6.6","1883","756","8.1","3.3","4532","954","19.5","4.0","4181","1100","(X)","(X)","0","201","0.0","3.9","2000","753","47.8","14.8","2181","889","52.2","14.8","11623","1308","(X)","(X)","0","201","0.0","1.4","9566","1424","82.3","6.6","2057","754","17.7","6.6","7411","1369","(X)","(X)","0","201","0.0","2.2","7117","1315","96.0","3.6","294","276","4.0","3.6"
"0500000US39157","Tuscarawas County, Ohio","36740","1304","(X)","(X)","32281","1342","87.9","2.6","23724","1455","64.6","3.8","1827","479","5.0","1.3","28780","1412","78.3","2.9","4099","1153","11.2","3.0","22572","1280","61.4","3.5","456","285","1.2","0.8","751","331","2.0","0.9","22","35","0.1","0.1","4459","981","12.1","2.6","29388","1362","80.0","3.2","137","158","0.4","0.4","29251","1359","79.6","3.2","24354","1627","66.3","4.1","4234","973","11.5","2.6","22831","1434","62.1","3.8","2889","724","7.9","1.9","7352","1288","20.0","3.2","6183","1085","(X)","(X)","0","195","0.0","2.5","3262","838","52.8","12.3","2921","1010","47.2","12.3","18243","1443","(X)","(X)","66","109","0.4","0.6","14383","1418","78.8","4.6","3794","881","20.8","4.5","12314","1177","(X)","(X)","71","118","0.6","0.9","11606","1133","94.3","2.8","637","331","5.2","2.6"
"0500000US40125","Pottawatomie County, Oklahoma","26714","648","(X)","(X)","23730","794","88.8","2.0","17864","972","66.9","3.1","1166","373","4.4","1.4","21949","795","82.2","2.2","4003","642","15.0","2.4","14547","962","54.5","3.4","250","151","0.9","0.6","531","293","2.0","1.1","0","161","0.0","0.4","2984","538","11.2","2.0","21904","872","82.0","2.5","187","137","0.7","0.5","21717","845","81.3","2.4","19766","1021","74.0","3.2","5395","739","20.2","2.7","13895","927","52.0","3.4","3196","646","12.0","2.4","4810","685","18.0","2.5","5460","764","(X)","(X)","0","161","0.0","1.9","3537","603","64.8","6.2","1923","434","35.2","6.2","13634","885","(X)","(X)","123","97","0.9","0.7","11169","943","81.9","3.4","2342","449","17.2","3.3","7620","730","(X)","(X)","64","111","0.8","1.5","7011","720","92.0","3.5","545","273","7.2","3.6"
"0500000US45091","York County, South Carolina","100623","2060","(X)","(X)","94575","2232","94.0","1.2","81115","2755","80.6","2.3","3164","787","3.1","0.8","89495","2426","88.9","1.5","7435","1379","7.4","1.4","68288","3064","67.9","2.8","543","300","0.5","0.3","14668","2013","14.6","2.0","0","214","0.0","0.2","6048","1258","6.0","1.2","89243","2522","88.7","1.7","46","77","0.0","0.1","89197","2512","88.6","1.7","83895","2653","83.4","2.1","12541","1843","12.5","1.8","73500","2609","73.0","2.3","6762","1117","6.7","1.1","11380","1692","11.3","1.7","12856","1856","(X)","(X)","0","214","0.0","1.5","8435","1491","65.6","7.6","4421","1201","34.4","7.6","44370","3089","(X)","(X)","0","214","0.0","0.4","38967","2973","87.8","2.6","5403","1215","12.2","2.6","43397","2594","(X)","(X)","46","77","0.1","0.2","41795","2588","96.3","1.4","1556","615","3.6","1.4"
"0500000US48441","Taylor County, Texas","49811","1537","(X)","(X)","45743","1652","91.8","1.9","36023","1838","72.3","3.1","1780","576","3.6","1.2","42797","1648","85.9","2.2","7302","1436","14.7","2.8","27029","2077","54.3","3.9","601","387","1.2","0.8","844","301","1.7","0.6","0","228","0.0","0.4","4068","940","8.2","1.9","41312","1908","82.9","3.0","0","228","0.0","0.4","41312","1908","82.9","3.0","38112","1847","76.5","3.1","6153","1340","12.4","2.6","33171","2039","66.6","3.7","3270","807","6.6","1.6","8499","1559","17.1","3.0","7414","1184","(X)","(X)","0","228","0.0","2.9","5217","1109","70.4","8.3","2197","654","29.6","8.3","26255","2045","(X)","(X)","0","228","0.0","0.8","20551","2033","78.3","4.5","5704","1238","21.7","4.5","16142","1603","(X)","(X)","0","228","0.0","1.3","15544","1563","96.3","2.2","598","371","3.7","2.2"
"0500000US48471","Walker County, Texas","22693","1371","(X)","(X)","20669","1556","91.1","4.0","17393","1621","76.6","5.7","817","494","3.6","2.2","19699","1539","86.8","4.4","3098","1147","13.7","4.9","8574","1350","37.8","5.6","0","228","0.0","0.9","557","397","2.5","1.8","0","228","0.0","0.9","2024","920","8.9","4.0","18953","1620","83.5","4.9","110","131","0.5","0.6","18843","1614","83.0","4.9","17864","1575","78.7","5.0","2711","1033","11.9","4.3","15043","1468","66.3","5.7","1563","629","6.9","2.8","3740","1141","16.5","4.9","6854","1277","(X)","(X)","0","228","0.0","3.1","5840","1290","85.2","10.4","1014","731","14.8","10.4","9513","1571","(X)","(X)","110","131","1.2","1.4","7069","1542","74.3","8.5","2334","841","24.5","8.4","6326","1029","(X)","(X)","0","228","0.0","3.3","5934","987","93.8","5.8","392","380","6.2","5.8"
"0500000US50007","Chittenden County, Vermont","66095","1198","(X)","(X)","62458","1592","94.5","1.6","56920","1796","86.1","2.3","4225","879","6.4","1.3","55615","1791","84.1","2.1","2129","852","3.2","1.3","42113","2101","63.7","3.1","854","445","1.3","0.7","1829","897","2.8","1.4","0","157","0.0","0.2","3637","1082","5.5","1.6","56569","1816","85.6","2.5","90","86","0.1","0.1","56479","1815","85.5","2.5","48617","1988","73.6","2.8","4341","1180","6.6","1.8","51278","1829","77.6","2.7","2526","689","3.8","1.0","9526","1652","14.4","2.5","8497","1486","(X)","(X)","0","157","0.0","1.2","5842","1159","68.8","9.3","2655","979","31.2","9.3","24284","1875","(X)","(X)","38","52","0.2","0.2","20129","1755","82.9","3.8","4117","1007","17.0","3.8","33314","1922","(X)","(X)","52","67","0.2","0.2","30508","2024","91.6","3.0","2754","1013","8.3","3.0"
"0500000US51740","Portsmouth city, Virginia","34578","1559","(X)","(X)","31268","1744","90.4","2.4","22594","1817","65.3","4.2","1380","585","4.0","1.7","29209","1658","84.5","2.8","6249","1171","18.1","3.3","17710","1668","51.2","4.4","288","209","0.8","0.6","560","282","1.6","0.8","0","206","0.0","0.5","3310","803","9.6","2.4","28772","1668","83.2","3.3","177","188","0.5","0.5","28595","1690","82.7","3.4","26990","1662","78.1","3.6","10886","1431","31.5","4.0","16905","1784","48.9","4.6","1397","483","4.0","1.3","5806","1196","16.8","3.3","7213","1306","(X)","(X)","0","206","0.0","2.4","4271","1175","59.2","10.4","2942","814","40.8","10.4","17258","1596","(X)","(X)","50","83","0.3","0.5","14778","1478","85.6","3.9","2430","736","14.1","3.9","10107","1340","(X)","(X)","127","170","1.3","1.7","9546","1385","94.4","4.3","434","392","4.3","3.9"
"0500000US54107","Wood County, West Virginia","36064","1022","(X)","(X)","31406","1408","87.1","2.6","24791","1659","68.7","4.1","1524","499","4.2","1.4","27650","1501","76.7","3.2","3198","824","8.9","2.3","20416","1621","56.6","4.0","458","270","1.3","0.7","339","244","0.9","0.7","0","201","0.0","0.5","4658","940","12.9","2.6","28860","1613","80.0","3.6","204","222","0.6","0.6","28656","1605","79.5","3.6","23212","1662","64.4","3.9","4300","899","11.9","2.5","23019","1785","63.8","4.5","1742","568","4.8","1.6","7204","1308","20.0","3.6","7823","1274","(X)","(X)","84","83","1.1","1.0","4602","980","58.8","7.9","3137","803","40.1","8.1","17825","1689","(X)","(X)","120","206","0.7","1.2","14325","1499","80.4","4.7","3380","930","19.0","4.7","10416","1390","(X)","(X)","0","201","0.0","1.6","9729","1364","93.4","4.8","687","522","6.6","4.8"
"0500000US56025","Natrona County, Wyoming","32240","1234","(X)","(X)","30362","1247","94.2","1.7","25787","1506","80.0","3.7","2136","794","6.6","2.4","27116","1350","84.1","2.9","2735","991","8.5","3.1","20832","1537","64.6","4.2","193","158","0.6","0.5","658","299","2.0","0.9","0","203","0.0","0.5","1878","556","5.8","1.7","27343","1612","84.8","3.4","101","144","0.3","0.4","27242","1588","84.5","3.4","23013","1618","71.4","4.5","2690","857","8.3","2.6","22833","1504","70.8","3.6","2234","718","6.9","2.2","4897","1074","15.2","3.4","3622","1033","(X)","(X)","0","203","0.0","4.6","2597","916","71.7","12.1","1025","479","28.3","12.1","15078","1352","(X)","(X)","61","100","0.4","0.7","12146","1316","80.6","5.4","2871","865","19.0","5.4","13540","1428","(X)","(X)","40","105","0.3","0.8","12499","1454","92.3","3.4","1001","435","7.4","3.3"
"0500000US01055","Etowah County, Alabama","38625","1544","(X)","(X)","34041","1772","88.1","2.3","23824","1641","61.7","3.8","1682","569","4.4","1.5","30802","1823","79.7","2.5","6626","1354","17.2","3.3","18929","1792","49.0","4.0","403","289","1.0","0.7","673","332","1.7","0.8","171","199","0.4","0.5","4584","888","11.9","2.3","31585","1842","81.8","3.0","0","201","0.0","0.4","31585","1842","81.8","3.0","28133","1613","72.8","2.9","7585","1339","19.6","3.3","22062","1631","57.1","3.7","2845","919","7.4","2.3","7040","1145","18.2","3.0","6727","1085","(X)","(X)","0","201","0.0","2.5","4704","864","69.9","6.7","2023","570","30.1","6.7","19791","1774","(X)","(X)","0","201","0.0","0.8","15667","1809","79.2","5.1","4124","1037","20.8","5.1","12107","1491","(X)","(X)","0","201","0.0","1.4","11214","1387","92.6","3.6","893","456","7.4","3.6"
"0500000US01081","Lee County, Alabama","59336","1847","(X)","(X)","54953","2202","92.6","2.3","46742","2701","78.8","3.5","1720","697","2.9","1.2","52100","2374","87.8","2.7","3724","1351","6.3","2.3","40170","2755","67.7","4.1","457","426","0.8","0.7","1500","808","2.5","1.4","0","201","0.0","0.3","4383","1349","7.4","2.3","48633","2473","82.0","3.7","237","297","0.4","0.5","48396","2412","81.6","3.6","44473","2542","75.0","4.0","5951","1496","10.0","2.5","39702","2624","66.9","4.1","8367","1643","14.1","2.7","10703","2242","18.0","3.7","14817","2006","(X)","(X)","0","201","0.0","1.1","9465","1778","63.9","9.8","5352","1704","36.1","9.8","23460","1989","(X)","(X)","237","297","1.0","1.3","18799","1821","80.1","5.2","4424","1347","18.9","5.3","21059","2074","(X)","(X)","0","201","0.0","0.8","20132","2043","95.6","2.8","927","594","4.4","2.8"
"0500000US02020","Anchorage Municipality, Alaska","105285","2132","(X)","(X)","102774","2178","97.6","0.7","88842","3010","84.4","2.1","2062","579","2.0","0.5","98712","2098","93.8","1.0","9389","2145","8.9","2.0","74593","3279","70.8","2.8","478","339","0.5","0.3","5720","1200","5.4","1.1","0","157","0.0","0.1","2511","773","2.4","0.7","96716","2501","91.9","1.6","104","131","0.1","0.1","96612","2514","91.8","1.6","90113","2744","85.6","2.0","12871","1818","12.2","1.7","82225","2598","78.1","2.0","4221","1262","4.0","1.2","8569","1754","8.1","1.6","8880","1504","(X)","(X)","0","157","0.0","1.1","6253","1306","70.4","8.2","2627","842","29.6","8.2","39009","3014","(X)","(X)","67","113","0.2","0.3","34514","2817","88.5","2.8","4428","1148","11.4","2.8","57396","3048","(X)","(X)","37","64","0.1","0.1","55845","2977","97.3","1.2","1514","704","2.6","1.2"
"0500000US08031","Denver County, Colorado","310324","3035","(X)","(X)","294918","3578","95.0","0.6","262698","4120","84.7","1.1","9412","1420","3.0","0.5","279229","3825","90.0","0.8","21390","2705","6.9","0.9","200052","4556","64.5","1.2","1339","601","0.4","0.2","7471","1325","2.4","0.4","104","175","0.0","0.1","15406","1991","5.0","0.6","276270","3630","89.0","0.8","862","417","0.3","0.1","275408","3646","88.7","0.8","256956","3976","82.8","1.0","27384","3247","8.8","1.0","240822","4582","77.6","1.4","11843","1915","3.8","0.6","34054","2596","11.0","0.8","41445","3300","(X)","(X)","389","331","0.9","0.8","28548","2897","68.9","3.6","12508","1665","30.2","3.6","126697","4776","(X)","(X)","313","220","0.2","0.2","109220","4482","86.2","1.7","17164","2279","13.5","1.7","142182","5051","(X)","(X)","160","184","0.1","0.1","137640","5069","96.8","0.7","4382","958","3.1","0.7"
"0500000US12021","Collier County, Florida","144172","4574","(X)","(X)","134294","4843","93.1","1.3","116323","4580","80.7","1.9","7996","1503","5.5","1.0","119594","4792","83.0","1.8","9845","2033","6.8","1.4","91723","4095","63.6","2.4","1561","573","1.1","0.4","5560","1506","3.9","1.1","71","122","0.0","0.1","9878","1902","6.9","1.3","125339","4497","86.9","1.8","188","230","0.1","0.2","125151","4506","86.8","1.8","111743","4430","77.5","2.0","13114","2152","9.1","1.5","108294","4553","75.1","2.3","8296","1661","5.8","1.1","18833","2750","13.1","1.8","15110","2433","(X)","(X)","0","229","0.0","1.4","9918","1678","65.6","8.4","5192","1716","34.4","8.4","61751","4468","(X)","(X)","188","230","0.3","0.4","52418","4084","84.9","3.1","9145","2048","14.8","3.0","67311","3729","(X)","(X)","0","229","0.0","0.3","62815","3689","93.3","1.8","4496","1255","6.7","1.8"
"0500000US12086","Miami-Dade County, Florida","895801","6705","(X)","(X)","837519","7091","93.5","0.5","689232","8065","76.9","0.7","21322","2043","2.4","0.2","803344","7256","89.7","0.5","111627","6404","12.5","0.7","512790","8664","57.2","1.0","3991","819","0.4","0.1","35648","3405","4.0","0.4","129","154","0.0","0.1","58282","4156","6.5","0.5","712414","7885","79.5","0.7","706","459","0.1","0.1","711708","7836","79.4","0.7","620160","7926","69.2","0.7","88954","4832","9.9","0.5","602261","8947","67.2","0.9","66138","3873","7.4","0.4","183387","6508","20.5","0.7","170656","6640","(X)","(X)","200","222","0.1","0.1","97292","5269","57.0","2.0","73164","4281","42.9","2.0","415511","8212","(X)","(X)","506","373","0.1","0.1","327662","7597","78.9","1.1","87343","5158","21.0","1.1","309634","6387","(X)","(X)","0","229","0.0","0.1","286754","6205","92.6","1.0","22880","3348","7.4","1.0"
"0500000US18097","Marion County, Indiana","373634","3704","(X)","(X)","332773","4632","89.1","1.0","269755","5324","72.2","1.3","15174","2136","4.1","0.6","308405","4719","82.5","1.1","41981","3755","11.2","1.0","199925","5564","53.5","1.4","2837","742","0.8","0.2","5705","1315","1.5","0.3","175","201","0.0","0.1","40861","3746","10.9","1.0","303446","5153","81.2","1.2","455","303","0.1","0.1","302991","5175","81.1","1.2","276148","5425","73.9","1.4","46551","3760","12.5","1.0","245760","5184","65.8","1.3","22909","2261","6.1","0.6","70188","4551","18.8","1.2","71785","4330","(X)","(X)","23","36","0.0","0.1","43510","3400","60.6","3.6","28252","3309","39.4","3.6","190339","5898","(X)","(X)","260","209","0.1","0.1","153830","5975","80.8","1.8","36249","3567","19.0","1.8","111510","4834","(X)","(X)","172","223","0.2","0.2","105651","4465","94.7","1.3","5687","1534","5.1","1.3"
"0500000US20045","Douglas County, Kansas","48907","1134","(X)","(X)","46947","1296","96.0","1.5","41475","1590","84.8","2.9","1786","724","3.7","1.5","43734","1558","89.4","2.3","2431","878","5.0","1.8","34104","1896","69.7","3.6","368","351","0.8","0.7","1331","597","2.7","1.2","0","177","0.0","0.3","1960","739","4.0","1.5","43612","1480","89.2","2.7","210","215","0.4","0.4","43402","1518","88.7","2.7","40595","1557","83.0","2.7","5050","1191","10.3","2.4","36568","1752","74.8","3.4","3197","779","6.5","1.6","5295","1347","10.8","2.7","8499","1673","(X)","(X)","58","99","0.7","1.1","6468","1372","76.1","8.9","1973","897","23.2","8.8","22441","2125","(X)","(X)","29","49","0.1","0.2","19370","2059","86.3","4.0","3042","942","13.6","4.0","17967","1585","(X)","(X)","123","182","0.7","1.0","17564","1625","97.8","1.7","280","246","1.6","1.4"
"0500000US22063","Livingston Parish, Louisiana","49084","1957","(X)","(X)","46591","2238","94.9","2.3","37383","2905","76.2","4.8","1277","601","2.6","1.2","43901","2352","89.4","3.0","3966","1555","8.1","3.1","32537","2626","66.3","4.9","292","254","0.6","0.5","642","369","1.3","0.8","0","217","0.0","0.4","2493","1109","5.1","2.3","43009","2379","87.6","3.5","63","93","0.1","0.2","42946","2385","87.5","3.5","23631","2584","48.1","5.1","2604","879","5.3","1.8","38786","2419","79.0","3.9","2521","955","5.1","1.9","6075","1747","12.4","3.5","6425","1632","(X)","(X)","0","217","0.0","3.0","4193","1362","65.3","14.0","2232","1070","34.7","14.0","21640","2836","(X)","(X)","63","93","0.3","0.4","18175","2455","84.0","5.2","3402","1274","15.7","5.1","21019","2739","(X)","(X)","0","217","0.0","0.9","20578","2749","97.9","2.4","441","511","2.1","2.4"
"0500000US26037","Clinton County, Michigan","29783","784","(X)","(X)","27349","969","91.8","1.9","24133","1077","81.0","2.6","1292","318","4.3","1.1","25050","1071","84.1","2.5","1937","563","6.5","1.9","18340","1071","61.6","3.2","260","159","0.9","0.5","554","241","1.9","0.8","0","172","0.0","0.4","2434","576","8.2","1.9","25925","1035","87.0","2.4","145","136","0.5","0.5","25780","1028","86.6","2.3","18984","1105","63.7","3.4","3754","612","12.6","2.1","19921","1247","66.9","3.4","2522","598","8.5","2.0","3858","724","13.0","2.4","2820","676","(X)","(X)","0","172","0.0","4.2","1989","573","70.5","11.4","831","378","29.5","11.4","13580","973","(X)","(X)","121","130","0.9","1.0","10891","1011","80.2","4.3","2568","606","18.9","4.3","13383","955","(X)","(X)","24","41","0.2","0.3","12900","978","96.4","1.8","459","246","3.4","1.8"
"0500000US28059","Jackson County, Mississippi","51659","2358","(X)","(X)","47455","2481","91.9","2.2","36782","2644","71.2","3.8","1662","774","3.2","1.5","45007","2409","87.1","2.6","6108","1289","11.8","2.5","32263","2348","62.5","3.3","276","245","0.5","0.5","819","349","1.6","0.7","0","218","0.0","0.4","4204","1136","8.1","2.2","43630","2701","84.5","3.2","371","476","0.7","0.9","43259","2735","83.7","3.4","41296","2629","79.9","3.5","8950","1953","17.3","3.6","31358","2646","60.7","4.2","6926","1505","13.4","3.0","8029","1683","15.5","3.2","10740","1822","(X)","(X)","289","459","2.7","4.1","7414","1531","69.0","8.5","3037","987","28.3","8.0","25106","2547","(X)","(X)","0","218","0.0","0.8","20942","2606","83.4","4.8","4164","1201","16.6","4.8","15813","2038","(X)","(X)","82","142","0.5","0.9","14903","1973","94.2","4.0","828","655","5.2","4.0"
"0500000US36019","Clinton County, New York","31392","1414","(X)","(X)","28840","1513","91.9","1.7","25556","1683","81.4","3.3","2464","660","7.8","2.1","23037","1676","73.4","4.2","1970","771","6.3","2.5","19694","1582","62.7","4.1","350","235","1.1","0.8","415","214","1.3","0.7","0","201","0.0","0.5","2552","520","8.1","1.7","27012","1589","86.0","2.8","179","177","0.6","0.6","26833","1609","85.5","2.9","21733","1697","69.2","4.2","2857","759","9.1","2.3","22407","1499","71.4","3.5","1811","655","5.8","2.1","4380","884","14.0","2.8","4837","1256","(X)","(X)","0","201","0.0","3.4","3148","1040","65.1","9.9","1689","551","34.9","9.9","14717","1692","(X)","(X)","179","177","1.2","1.2","12725","1739","86.5","4.5","1813","622","12.3","4.3","11838","1347","(X)","(X)","0","201","0.0","1.4","10960","1336","92.6","3.9","878","469","7.4","3.9"
